   MJD       EECO-REF    NIST-REF NS      DATE    COMMENTS
=========    ========    ======== ==    ========  ========
 57162.5        0.0        -0.387 6  
 57163.5        0.0        -0.405 6  
 57164.5        0.0        -0.419 6  
 57165.5        0.0        -0.432 6  
 57166.5        0.0        -0.444 6  
 57167.5        0.0        -0.459 6  
 57168.5        0.0        -0.469 6  
 57169.5        0.0        -0.489 6  
 57170.5        0.0        -0.503 6  
 57171.5        0.0        -0.518 6  
 57172.5        0.0        -0.533 6  
 57173.2        0.0        -0.542 6  
 57174.6        0.0        -0.564 6  
 57175.5        0.0        -0.575 6  
 57176.5        0.0        -0.590 6  
 57177.5        0.0        -0.608 6  
 57178.5        0.0        -0.619 6  
 57179.5        0.0        -0.634 6  
 57180.5        0.0        -0.650 6  
 57181.5        0.0        -0.661 6  
 57182.5        0.0        -0.674 6  
 57183.5        0.0        -0.689 6  
 57184.5        0.0        -0.704 6  
 57185.5        0.0        -0.718 6  
 57186.5        0.0        -0.736 6  
 57187.5        0.0        -0.745 6  
 57188.5        0.0        -0.762 6  
 57189.5        0.0        -0.778 6  
 57190.5        0.0        -0.793 6  
 57191.5        0.0        -0.811 6  
 57192.5        0.0        -0.829 6  
 57193.5        0.0        -0.843 6  
 57194.5        0.0        -0.860 6  
 57195.5        0.0        -0.875 6  
 57196.5        0.0        -0.892 6  
 57197.5        0.0        -0.911 6  
 57198.5        0.0        -0.929 6  
 57199.5        0.0        -0.951 6  
 57200.5        0.0        -0.970 6  
 57201.5        0.0        -0.992 6  
 57202.5        0.0        -1.011 6  
 57203.2        0.0        -1.034 6  
 57204.6        0.0        -1.061 6  
 57205.5        0.0        -1.081 6  
 57206.5        0.0        -1.107 6  
 57207.5        0.0        -1.130 6  
 57208.5        0.0        -1.148 6  
 57209.5        0.0        -1.172 6  
 57210.5        0.0        -1.197 6  
 57211.5        0.0        -1.219 6  
 57212.5        0.0        -1.249 6  
 57213.5        0.0        -1.273 6  
 57214.5        0.0        -1.297 6  
 57215.5        0.0        -1.322 6  
 57216.5        0.0        -1.347 6  
 57217.5        0.0        -1.371 6  
 57218.5        0.0        -1.400 6  
 57219.5        0.0        -1.423 6  
 57220.5        0.0        -1.450 6  
 57221.5        0.0        -1.478 6  
 57222.5        0.0        -1.502 6  
 57223.5        0.0        -1.527 6  
 57224.5        0.0        -1.553 6  
 57225.5        0.0        -1.577 6  
 57226.5        0.0        -1.603 6  
 57227.5        0.0        -1.629 6  
 57228.5        0.0        -1.654 6  
 57229.5        0.0        -1.679 6  
 57230.5        0.0        -1.699 6  
 57231.5        0.0        -1.724 6  
 57232.5        0.0        -1.750 6  
 57233.5        0.0        -1.776 6  
 57234.2        0.0        -1.792 6  
 57235.6        0.0        -1.819 6  
 57236.5        0.0        -1.838 6  
 57237.5        0.0        -1.855 6  
 57238.5        0.0        -1.877 6  
 57239.5        0.0        -1.894 6  
 57240.5        0.0        -1.906 6  
 57241.5        0.0        -1.919 6  
 57242.5        0.0        -1.927 6  
 57243.5        0.0        -1.938 6  
 57244.5        0.0        -1.948 6  
 57245.5        0.0        -1.954 6  
 57246.5        0.0        -1.958 6  
 57247.5        0.0        -1.957 6  
 57248.5        0.0        -1.957 6  
 57249.5        0.0        -1.953 6  
 57250.5        0.0        -1.946 6  
 57251.5        0.0        -1.939 6  
 57252.5        0.0        -1.932 6  
 57253.5        0.0        -1.918 6  
 57254.5        0.0        -1.902 6  
 57255.5        0.0        -1.884 6  
 57256.5        0.0        -1.866 6  
 57257.5        0.0        -1.844 6  
 57258.5        0.0        -1.819 6  
 57259.5        0.0        -1.793 6  
 57260.5        0.0        -1.767 6  
 57261.5        0.0        -1.738 6  
 57262.5        0.0        -1.705 6  
 57263.5        0.0        -1.671 6  
 57264.5        0.0        -1.641 6  
 57265.2        0.0        -1.618 6  
 57266.6        0.0        -1.562 6  
 57267.5        0.0        -1.532 6  
 57268.5        0.0        -1.492 6  
 57269.5        0.0        -1.450 6  
 57270.5        0.0        -1.408 6  
 57271.5        0.0        -1.364 6  
 57272.5        0.0        -1.325 6  
 57273.5        0.0        -1.279 6  
 57274.5        0.0        -1.225 6  
 57275.5        0.0        -1.176 6  
 57276.5        0.0        -1.122 6  
 57277.5        0.0        -1.070 6  
 57278.5        0.0        -1.018 6  
 57279.5        0.0        -0.965 6  
 57280.5        0.0        -0.911 6  
 57281.5        0.0        -0.852 6  
 57282.5        0.0        -0.796 6  
 57283.5        0.0        -0.734 6  
 57284.5        0.0        -0.675 6  
 57285.5        0.0        -0.612 6  
 57286.5        0.0        -0.547 6  
 57287.5        0.0        -0.486 6  
 57288.5        0.0        -0.422 6  
 57289.5        0.0        -0.358 6  
 57290.5        0.0        -0.292 6  
 57291.5        0.0        -0.224 6  
 57292.5        0.0        -0.154 6  
 57293.2        0.0        -0.105 6  
 57296.9        0.0        -0.043 6  
 57297.5        0.0         0.003 6  
 57298.5        0.0         0.077 6  
 57299.5        0.0         0.154 6  
 57300.5        0.0         0.226 6  
 57301.5        0.0         0.302 6  
 57302.5        0.0         0.374 6  
 57303.5        0.0         0.454 6  
 57304.5        0.0         0.526 6  
 57305.5        0.0         0.601 6  
 57306.5        0.0         0.674 6  
 57307.5        0.0         0.747 6  
 57308.5        0.0         0.823 6  
 57309.5        0.0         0.900 6  
 57310.5        0.0         0.975 6  
 57311.5        0.0         1.045 6  
 57312.5        0.0         1.121 6  
 57313.5        0.0         1.197 6  
 57314.5        0.0         1.274 6  
 57315.5        0.0         1.348 6  
 57316.5        0.0         1.422 6  
 57317.5        0.0         1.493 6  
 57318.5        0.0         1.566 6  
 57319.5        0.0         1.640 6  
 57320.5        0.0         1.709 6  
 57321.5        0.0         1.786 6  
 57322.5        0.0         1.857 6  
 57323.5        0.0         1.928 6  
 57324.5        0.0         2.003 6  
 57325.5        0.0         2.076 6  
 57326.2        0.0         2.128 6  
 57329.8        0.0         2.392 6  
 57330.5        0.0         2.437 6  
 57331.5        0.0         2.513 6  
 57332.5        0.0         2.582 6  
 57333.5        0.0         2.648 6  
 57334.5        0.0         2.723 6  
 57335.5        0.0         2.790 6  
 57336.5        0.0         2.858 6  
 57337.5        0.0         2.932 6  
 57338.5        0.0         3.000 6  
 57339.5        0.0         3.062 6  
 57340.5        0.0         3.130 6  
